"","ASS.1","ASS.2","BET.1","BET.2","ASPL.1","ASPL.2","CC.1","CC.2","DEG.1","DEG.2","MIN.1","MIN.2","MAX.1","MAX.2","SD.1","SD.2","MT3.1","MT3.2","MT4.1","MT4.2","CLASS"
"545",0.0785834631401597,-0.333333333333333,53.4285714285714,0.0204081632653061,3.22619047619048,48.796768707483,0.0789473684210526,0,3.46938775510204,0.326530612244898,48,1,3,3,2.39880213871013,0.851169663415213,252,1,1000,0,"i_gpII"
"546",-0.122627861458599,0,57.304347826087,0,3.54685990338164,0,0.0670391061452514,0,2.95652173913043,0,5,0,3,0,1.42916481809996,0,171,0,537,0,"i_gpII"
"547",-0.023177127389613,-1,44.2972972972973,0.027027027027027,3.46096096096096,36.8393393393393,0.0666666666666667,0,3.02702702702703,0.216216216216216,37,2,11,13,1.32259186798092,0.786523120206023,129,1,383,0,"i_gpII"
"548",0.0752259436469965,-1,46.2857142857143,0.0285714285714286,3.72268907563025,34.8302521008403,0.0576923076923077,0,2.8,0.228571428571429,33,2,11,13,1.23192818736464,0.807527609643246,100,1,269,0,"i_gpII"
"549",-0.0643946646244179,0,51.5510204081633,0,3.14795918367347,48.8367346938776,0.101010101010101,0,3.79591836734694,0.326530612244898,4,1,5,5,2.04103315174708,0.746875578159911,277,0,1115,0,"i_gpII"
"550",0.15442092154421,-0.500000000000001,55.7179487179487,0.0256410256410256,3.93252361673414,38.7962213225371,0.0517241379310345,0,2.87179487179487,0.307692307692308,39,2,3,13,1.2810252304407,0.863098645147274,112,1,303,0,"i_gpII"
"551",-0.128869138829298,0,47.2894736842105,0,3.55618776671408,0,0.0461538461538462,0,2.78947368421053,0,36,0,10,0,1.3785596623041,0,126,0,363,0,"i_gpII"
"552",0.13561052218296,0,43.775,0,3.24487179487179,39.95,0.114754098360656,0,3.2,0.1,40,1,5,3,1.63613051952559,0.441442855726304,169,0,587,0,"i_gpII"
"553",0.108638993071006,0,51.1481481481481,0,2.93011879804333,53.962962962963,0.0720524017467249,0,4.22222222222222,0.0740740740740741,54,1,32,29,2.20348494706673,0.381251754185973,436,0,2153,0,"i_gpII"
"554",0.0244792236693299,0,48.1162790697674,0,3.29125138427464,42.953488372093,0.0491803278688525,0,3.25581395348837,0.0930232558139535,3,1,31,31,1.94070462480849,0.426165264632893,177,0,556,0,"i_gpII"
"555",-0.0501605347649875,0,55.7719298245614,0,2.99185463659148,56.9298245614035,0.0730088495575221,0,4.07017543859649,0.140350877192982,6,1,28,9,2.05165133074736,0.515426192971411,430,0,2024,0,"i_gpII"
"556",0.124511082138201,-1,44.5,0.0238095238095238,3.17073170731707,41.8583042973287,0.0547945205479452,0,3.76190476190476,0.19047619047619,42,2,23,13,1.94822650821044,0.740405137551032,211,1,764,0,"i_gpII"
"557",0.0806524496013297,-0.2,42.0816326530612,0.224489795918367,2.75340136054422,48.3562925170068,0.119760479041916,0,4.85714285714286,0.653061224489796,49,1,23,39,2.92261298612503,1.79757962744542,461,7,2399,4,"i_gpII"
"558",-0.138832772166105,0,42.547619047619,0,3.07549361207898,41.9047619047619,0.0882352941176471,0,3.47619047619048,0.19047619047619,41,1,14,14,1.94105949492382,0.594203514372349,224,0,842,0,"i_gpII"
"559",0.265451832907076,0,51.6585365853659,0,3.58292682926829,0,0.0810810810810811,0,2.97560975609756,0,3,0,15,0,1.63535630487745,0,140,0,420,0,"i_gpII"
"560",0.283926852743022,0,66.8837209302326,0,4.18493909191584,0,0.111111111111111,0,3.06976744186047,0,1,0,8,0,1.54912185319864,0,150,0,436,0,"i_gpII"
"561",0.103731019522777,0,51.0681818181818,0,3.37526427061311,43.8636363636364,0.0634920634920635,0,3.31818181818182,0.272727272727273,43,1,16,5,1.83977662032242,0.694283514357548,181,0,583,0,"i_gpII"
"562",0.386717445045767,0,55.4651162790698,0,3.64119601328904,43,0.121387283236994,0,3.11627906976744,0.13953488372093,1,1,32,32,2.26998324228744,0.914991421995628,159,0,548,0,"i_gpII"
"563",-0.0945974726678972,-0.500000000000002,31.1515151515152,0.121212121212121,2.9469696969697,32.6439393939394,0.0842696629213483,0,3.45454545454545,0.363636363636364,33,2,23,1,2.20922652034186,1.05528970602217,168,2,651,1,"i_gpII"
"564",0.319650563098621,-0.479734076774608,48.5348837209302,1.51162790697674,3.31118493909192,40.9789590254707,0.249258160237389,0,4.27906976744186,1.06976744186047,41,2,3,13,3.89948458984584,2.44360534609952,281,17,1237,27,"i_gpII"
"565",-0.0361964390530231,-1,44.8095238095238,0.0476190476190476,3.18583042973287,41.7166085946574,0.100961538461538,0,3.42857142857143,0.380952380952381,40,2,3,3,2.31793492135814,1.01097347320826,194,2,689,0,"i_gpII"
"566",0.264933880528955,-0.333333333333333,50.8205128205128,0.0256410256410256,3.67476383265857,38.7449392712551,0.107913669064748,0,3.17948717948718,0.41025641025641,1,1,35,30,1.89002638343873,0.938025606146642,129,1,378,0,"i_gpII"
"567",-0.0511421985896529,-1,42.475,0.05,3.17820512820513,39.7025641025641,0.117647058823529,0,3.5,0.4,39,2,3,3,2.33150111213729,1.03279555898864,188,2,659,0,"i_gpII"
"568",0.0390169286439961,0,50.2641509433962,0,2.93323657474601,52.8867924528302,0.113082039911308,0,4.26415094339623,0.226415094339623,53,1,30,14,2.32172799868005,0.639756847859532,417,0,2048,0,"i_gpII"
